,GM02704,GM02706,GM01650,GM01653,GM02640,GM02641,WG2414,WG2415,WG3465,WG3466,GM00042,GM00031,GM01095,GM01096,GM01375,GM01376,WG1657,WG1658,WG1282,WG1283,WG2843,WG2844,GM00289,GM00290,GM01393,GM01392,GM02316,GM02317,GM02456,GM02555,GM03073,GM03075,GM02147,GM02149,GM00940,GM00941,WG2193,WG2194,WG2120,WG2121,WG1309,WG1310,WG1977,WG1978,WG1513,WG1514,WG1721,WG1722,GM00520,GM00935,GM00016,GM00022,GM00439,WG2275,WG2276,WG1984,WG1983
ILMN_1695946,10.20929222,11.25563819,10.78416503,10.5438438,10.61838877,10.74278415,11.57926904,11.75558435,11.59994763,10.7299315,12.03182366,11.38329184,10.92043731,9.960935399,11.06936301,11.29560213,10.89979152,11.33555087,10.9719829,10.94274417,10.5594685,10.66604939,11.9652018,12.72407306,11.04766429,12.04684249,11.81426785,11.95784226,10.90615339,11.54905543,11.80183962,11.20447175,11.48024162,11.65662437,10.72467666,10.84236603,11.03586722,11.13582028,10.00810751,10.67738553,10.77886595,10.055374,10.22997524,10.30727663,11.15425879,11.10442979,11.41235375,10.58281492,12.02712593,11.79605192,11.24876628,11.46898182,11.41449145,11.94286059,11.53155003,12.2338899,11.66361238
ILMN_1695949,7.456613303,7.461909853,7.437707878,7.424716447,7.512690883,7.511593186,7.529378101,7.510115462,7.504517987,7.543489299,7.437996564,7.496000716,7.434857078,7.440087517,7.587751348,7.467190306,7.493130279,7.478439731,7.429026722,7.462962952,7.423409806,7.46211484,7.471666936,7.665805631,7.417233288,7.411839294,7.457131164,7.470076901,7.496094246,7.49999074,7.487322812,7.512861311,7.413643073,7.59015784,7.407765245,7.449811511,7.571228646,7.490745399,7.479674196,7.485181713,7.445581102,7.417032541,7.424673664,7.456156171,7.534595721,7.443698462,7.519655814,7.531050108,7.501581752,7.412609582,7.440410824,7.486860278,7.546413728,7.574401503,7.45641154,7.276958262,7.391782723
ILMN_1695959,8.506962662,8.474859848,7.980553163,8.085044904,8.149258606,7.994678934,8.099990044,8.024104683,7.970469861,7.976172641,7.744306908,7.751792778,8.217337268,7.90182919,7.791726118,8.237201344,7.697012862,7.827238197,7.811634495,7.611311176,8.023319704,8.021251054,9.753212723,8.127381407,8.221595743,8.055178523,8.021352735,7.983859546,8.396536211,8.251363697,7.846835519,8.066867065,8.339617996,8.042857855,8.221344999,8.473483226,7.785356218,7.784248828,8.071687042,8.501616954,8.031423445,8.171882572,7.629324226,7.837374534,8.28060194,8.093999095,8.038360851,8.162761415,8.216159433,8.37450333,8.266247632,7.924776817,8.398900443,7.992668438,8.064708208,8.831246119,7.978300989
ILMN_1695961,8.998337361,8.862452744,8.842564551,8.901888171,8.943984443,8.872648374,8.808551163,8.815721175,8.948348494,8.796766943,9.00902038,9.17019709,9.019412709,9.17652104,9.000589999,9.037904572,8.829622872,8.797505243,8.751643937,8.738440295,8.90117636,8.82789263,8.965807551,8.953192964,8.923712766,8.628065179,8.929047499,8.767460742,8.830445509,8.8929714,8.912627695,8.878029016,8.882270495,8.978092318,9.233614744,9.00648483,8.814724766,8.820510527,9.023611269,8.85340413,8.879394763,8.723297728,9.126305872,8.871811559,8.76870534,8.928898799,8.840478197,8.87285829,8.73239872,8.914632193,8.610645375,8.771740398,8.752938784,8.96823398,9.003389163,8.961798766,8.99082603
ILMN_1695968,7.615234737,7.615595624,7.634752156,7.6309068,7.646183573,7.697874703,7.551018254,7.615999193,7.539292215,7.697075016,7.581935045,7.52584685,7.605950184,7.507754965,7.630102875,7.561211919,7.652745148,7.510111876,7.690150419,7.66705378,7.554521089,7.63138337,7.586227618,7.675626993,7.588842618,7.619886684,7.708899149,7.674314999,7.671627354,7.621524497,7.682105403,7.660190165,7.685063252,7.646042498,7.501690112,7.531361539,7.568482644,7.576548036,7.577770689,7.621098644,7.493531886,7.602584777,7.590422488,7.618331798,7.610304091,7.661650094,7.534346559,7.567597304,7.622014132,7.638199502,7.605362791,7.653360574,7.507205187,7.642758328,7.51532841,7.510120202,7.668616873
ILMN_1696003,9.051830868,9.34338333,9.8131086,9.157824295,9.252786028,9.34102501,9.387758651,9.423888771,8.870297125,9.360905699,8.980115257,9.080597499,9.413637868,9.036332037,9.213879682,8.958626632,9.574146332,9.603513382,9.437101455,9.471759442,9.007614603,9.189564615,8.952060019,9.186354318,9.222501794,9.501004469,9.11121062,9.137216476,8.66004492,8.964468385,9.366613912,9.161112774,8.901377061,9.489022351,9.12440519,9.413084249,9.587175537,9.621439429,9.694683877,9.247333368,9.236170007,9.56677337,9.448039479,9.508469829,9.304904008,9.414501205,9.398014633,9.540829658,9.145129289,8.997117986,9.129748278,9.465870789,8.867305466,8.927012935,9.328941764,8.909695133,9.31267265
ILMN_1696004,8.269017867,8.465044963,8.993636229,9.065488425,8.353810636,8.660268258,8.84775719,8.576752911,8.85618263,8.871586489,8.286117815,8.285168167,8.675070176,8.373748517,8.684010848,8.342724465,8.666731445,9.061811828,8.838974781,8.395224007,8.717409727,8.387089724,8.555074145,8.675562569,8.568327719,8.753732282,8.520380577,8.491228942,8.384865507,8.619775628,8.388214385,8.473028151,8.65573132,8.626405395,8.351873157,8.379225551,8.821070001,8.698657887,8.869681296,9.097091928,8.880330695,8.693076963,8.597462986,9.155307107,8.74781838,9.059016032,9.254017515,8.960870042,8.986974175,8.67433193,8.534412413,8.867114896,8.859606188,8.362157545,8.645038668,8.267997287,8.722252272
ILMN_1696021,11.23574703,11.16235911,11.06837207,11.07227763,11.1614867,11.20825628,11.25824571,10.96315459,10.92643877,11.29099116,11.2859845,11.41570604,11.13661645,11.15843141,11.13766251,11.43163148,11.16966237,11.02914808,11.11288965,11.13970859,11.08030668,11.1028939,11.39479733,10.8903824,11.18120213,11.00328367,11.08082982,11.10957942,10.88014027,11.12482337,11.09336393,11.19604341,11.11894964,11.00635401,11.21327385,11.17625736,11.12610524,11.15377589,10.96383981,11.26621087,11.05685273,11.2864468,11.25155619,10.89870897,11.11832749,10.90714281,11.06179568,10.96316244,10.90996332,10.87370946,10.9126025,10.98569378,11.18127113,10.94756187,10.95024479,10.94768373,10.84996944
ILMN_1696031,7.68945027,7.697767611,7.708708949,7.738887781,7.629960618,7.730295925,7.620070681,7.723167241,7.552913345,7.589384812,7.617909687,7.641271804,7.635485735,7.662426401,7.604390252,7.536750547,7.827066544,7.741413683,7.757589365,7.824482193,7.658074988,7.727707672,7.620724787,7.699020417,7.605144984,7.718757219,7.747804577,7.633375659,7.771038909,7.65929588,7.658974674,7.592241205,7.623750261,7.655388263,7.633653885,7.664638771,7.60979246,7.638231781,7.624360724,7.667107227,7.77772842,7.682008605,7.510568541,7.76220187,7.669709622,7.695065214,7.774479138,7.710322107,7.760247348,7.678740003,7.799892628,7.647889738,7.714165885,7.65962158,7.71257036,7.744091585,7.58489708
ILMN_1696041,7.673584533,7.662044701,7.582760377,7.61227564,7.605628205,7.522284961,7.527322017,7.571468884,7.547606327,7.631769482,7.575740234,7.674291955,7.536959236,7.54391483,7.574292881,7.598394161,7.649563087,7.502635193,7.586911463,7.515613683,7.502296727,7.571063654,7.627029094,7.61085421,7.627023393,7.576759181,7.542502579,7.621688729,7.604305716,7.572266137,7.760645193,7.623768329,7.603207272,7.519397008,7.449092139,7.644480612,7.550643713,7.461982931,7.556423866,7.568977619,7.650871597,7.588550703,7.653191119,7.62451046,7.590333118,7.61580634,7.617255465,7.571756841,7.505621006,7.598593334,7.611174613,7.619049457,7.521775689,7.591434596,7.518887351,7.471156042,7.718573748
ILMN_1696065,12.44201416,12.18457146,12.23086525,12.49890973,12.2857595,12.27563959,12.52418119,12.71929414,12.61374405,12.34444351,12.58080101,12.62055693,12.5533206,12.67175578,12.67037854,12.98399692,12.85289823,12.85073335,12.5725367,12.26036753,12.63998086,12.76308743,12.74135839,12.88492209,12.17784736,12.2663348,12.28048893,12.24929412,12.13973694,12.12516645,12.07897685,12.26554435,11.70761381,12.05944634,12.76048507,12.35389915,12.75344262,12.91634525,12.58833118,13.02061491,12.67385435,12.69069185,12.86165175,12.8498636,12.39770423,12.68700645,12.96323122,12.40001247,12.68628907,12.66395169,12.06818147,12.37024129,12.53980137,12.2393534,12.4292357,12.29555794,12.26090834
ILMN_1696132,7.385846053,7.426234107,7.427382702,7.415930621,7.404083745,7.363662275,7.455525395,7.472572086,7.438399093,7.474989921,7.409199526,7.429079536,7.360142733,7.470642055,7.350055866,7.434563786,7.482241624,7.487814892,7.425217755,7.407342358,7.455934644,7.412185201,7.427066631,7.409173931,7.367705491,7.405592288,7.446585372,7.428404506,7.377172167,7.41388484,7.40382925,7.405109194,7.351290995,7.415279943,7.44497791,7.490304484,7.41124497,7.460101402,7.334191702,7.419447039,7.47534668,7.425786184,7.466473334,7.457408685,7.451378122,7.477587516,7.387471764,7.459337184,7.380441263,7.4341066,7.434482011,7.452925611,7.461364421,7.440577195,7.410877312,7.459766855,7.421554733
ILMN_1696167,7.452052561,7.413057631,7.457839372,7.417143829,7.345649891,7.376992145,7.367722783,7.368238388,7.286877621,7.465393864,7.417240298,7.421243387,7.309291702,7.558150927,7.448418119,7.448135678,7.327462106,7.353056573,7.442279593,7.40982564,7.413366003,7.371534388,7.458517732,7.470020944,7.418462118,7.467412154,7.465738976,7.352706565,7.397129771,7.408117201,7.429438626,7.389262458,7.444678281,7.403315862,7.507877429,7.38420233,7.433729151,7.44761831,7.425132705,7.47678638,7.423293795,7.351491883,7.410228647,7.334230661,7.334353031,7.289609432,7.357151034,7.366972676,7.402500819,7.441640748,7.474443072,7.410332198,7.356063157,7.323806195,7.402070823,7.4777965,7.409690224
ILMN_1696190,8.507523373,8.709631894,8.940104504,8.661070928,8.554170995,8.495091933,8.736591509,8.798724476,8.857513881,8.624663995,8.740871676,8.871387773,9.07589117,8.625787024,8.549492005,8.947044873,9.028829217,8.85096338,8.965474322,8.93229195,8.821788191,8.810391872,9.030804909,8.837832839,8.390490085,8.454456725,8.499670783,8.719095866,8.51295521,8.618867112,8.65559705,8.629559328,8.716338769,8.520418654,8.993144325,8.969129506,8.849556156,8.8745621,8.955729341,8.9469935,8.885232718,8.812684243,8.986056802,8.959312676,8.611449738,8.872712733,8.794000866,8.767095807,8.496357452,8.647385788,8.617099514,8.484152587,8.604424048,8.702275541,8.69054016,8.922798202,8.822841497
ILMN_1696276,8.708633163,8.933437843,8.69305573,8.91678456,8.83023183,8.721501486,8.660040993,8.816204274,8.768306063,8.589545424,9.077056542,9.015439744,9.14937152,9.02783232,8.808555327,8.957529087,8.758169724,8.810982704,8.778250191,8.683467284,9.01183341,8.939238291,8.811864727,9.009288754,8.709640254,8.651913741,8.700174549,8.73401289,8.797997973,8.687224657,8.75244194,8.897799923,8.844824358,8.8364781,9.072546798,9.173908574,8.622892935,8.58887264,8.841301393,8.670632217,8.809776077,8.555966658,8.878677445,8.90596134,8.805721136,9.003905701,8.725634747,8.880894501,8.670572486,8.865915035,8.678494904,8.636415762,8.789268223,8.852836331,8.958111585,8.959897574,8.878838441
ILMN_1696383,8.956296373,9.021700209,9.390174229,9.626387008,8.997194864,9.010091592,9.18676113,9.402697377,9.114687729,9.271088103,9.047850859,9.040498552,9.096867906,9.045278772,9.080317139,8.745801559,9.462577701,9.254642476,9.280791272,9.151194742,9.230480484,8.958203818,8.663852974,9.098613749,9.14326868,9.15619526,9.051922798,9.039688752,9.089980482,8.964078784,8.820911802,8.736875833,9.084621226,9.062893589,8.967958686,9.101895032,9.280807967,9.068035657,9.090757841,9.225650908,9.307811076,9.265232406,9.148644563,9.289236738,9.239652853,9.174719737,9.457138032,9.238917911,9.49459965,9.511927962,9.38901802,9.463277777,9.123489735,9.218597387,9.012158074,9.485828234,9.279878185
ILMN_1696391,7.601742048,7.623437557,7.442179054,7.608627058,7.610115149,7.526888767,7.634513534,7.587374217,7.537357465,7.413801147,7.65489003,7.595660431,7.518227441,7.615141176,7.872213828,7.528699856,7.494934507,7.579020188,7.551218766,7.586859694,7.676403607,7.58254043,7.935675585,7.602635615,7.613621585,7.673439322,7.67206401,7.70321166,7.599102323,7.661490781,7.611762825,7.636403369,7.587694834,7.689430076,7.61932813,7.535320496,7.605833944,7.579575385,7.658847845,7.560576305,7.557373119,7.754540558,7.460099077,7.561399059,7.746987634,7.561253751,7.617368724,7.597141537,7.708408774,7.693236204,7.55934912,7.49983527,7.6497012,7.721679292,7.689808083,7.663582799,7.587144754
ILMN_1696394,7.658627303,7.682384724,7.545653491,7.58870222,7.588366163,7.68981753,7.784951433,7.762948538,7.697375038,7.424044956,7.700046694,7.527886067,7.475809807,7.549882981,7.738557173,7.885620789,7.536117856,7.758252735,7.688020269,7.495174759,7.763648636,7.476905938,7.84662103,7.7588449,7.797478854,7.718353986,7.720073062,7.686886866,7.693095135,7.713564856,7.665925083,7.657428901,7.593294324,7.617307764,7.779072199,7.598959302,7.79779162,7.683736196,7.687824001,7.582990984,7.675499506,7.797776688,7.623556471,7.691990652,7.787753026,7.694034014,7.72610114,7.741114345,7.595291077,7.687130601,7.551061059,7.678762898,7.627164964,7.543173433,7.531775331,7.620017235,7.453368101
ILMN_1696450,7.610564859,7.638490659,7.892580505,7.704770746,7.736982975,7.686791239,7.609519604,7.558646167,7.58928305,7.703707639,7.62475357,7.820578718,8.062521645,7.724700767,7.572997612,7.685012006,8.116272631,7.639837599,7.774550105,8.234811796,7.738977116,8.148543923,7.608516629,7.719849537,7.625570179,7.587172414,7.657416206,7.598191599,7.540219359,7.671678502,7.664282461,7.718305437,7.77866781,7.662179063,7.552213373,8.020448298,7.695361827,7.699178725,7.693300673,8.055777121,7.692583133,7.664320557,7.700262922,7.676001147,7.659361527,7.565949031,7.646741002,7.625439732,7.810690262,7.820233282,7.716082664,7.783745596,7.80622871,7.627947889,7.653831394,7.931549348,7.714628853
ILMN_1696532,8.863209876,9.040226104,9.090778577,9.059913018,9.056119686,8.980229646,8.931162822,8.921150546,9.017264096,8.959527274,8.890301039,8.789592749,8.766487546,8.851216251,9.00877118,8.706736986,8.941607952,8.975346149,9.010636283,9.144823002,8.866007377,8.859078311,8.884779549,8.864912307,8.886223176,8.94258295,8.904910401,8.89394391,8.724471604,8.931248075,8.966701541,8.887613156,8.90691373,8.743694436,8.869763264,8.856303531,9.287783335,8.965045339,9.005181603,9.003443351,8.954001849,9.081567433,9.142925248,8.97251909,8.912484734,9.034861498,9.034116164,9.027237173,9.078894081,9.0624077,8.934450644,8.995252396,8.959705912,8.907518489,8.971505961,9.072781155,9.03556136
ILMN_1696556,7.994809563,8.093003154,8.094857272,7.90353705,8.093794036,7.962015312,8.025463038,7.925671052,8.009580573,8.019237129,8.158294707,8.132137381,8.237319794,8.146950153,8.044414486,8.241369982,8.010989267,7.915074272,7.976253169,8.063253618,8.085371129,7.987831955,8.066574936,8.171587109,7.959116982,7.963524071,8.015691381,8.171834873,7.980524104,7.963336205,8.028300935,8.089683345,8.042700394,8.0198679,8.08184688,8.23664408,7.923598225,7.8465364,7.887513637,8.05098737,8.000621985,7.985552087,8.459009713,7.982994631,8.038506872,8.009356823,7.983128129,8.059384351,7.915203282,7.872663467,7.874244658,7.935694924,7.915533911,7.996542562,7.89727634,8.028150753,7.994271181
ILMN_1696657,7.527188442,7.635446941,7.616030458,7.614441871,7.638785175,7.593034959,7.543000256,7.532848697,7.685815893,7.804311507,7.612459866,7.757679543,7.651618751,7.464976269,7.606802272,7.583551892,7.900038677,8.176957001,8.256945927,8.106652739,7.93936637,7.790962917,7.5748993,7.705214116,7.662223572,7.617377355,7.637882245,7.715902376,7.631308951,7.600473279,7.649956114,7.681819905,7.650123101,7.703795552,7.547843375,7.581469138,7.858494312,7.85108906,7.588348951,7.631364369,7.67119404,7.543310812,7.635151662,7.633106896,7.580000554,7.598850186,7.555460979,7.479350088,7.587885831,7.580684446,7.680504386,7.709187762,7.654709036,7.608891649,7.722517983,7.688338878,7.617757793
ILMN_1696702,9.358890563,10.11004587,9.483925526,9.777236608,9.316354684,9.175118212,9.606245557,9.275846401,9.07430134,9.477236822,9.268761592,9.821438359,9.623325345,9.836952253,9.498470212,9.593217879,10.06439807,9.41194808,9.567190798,9.482838821,9.356519789,9.743425014,9.694208102,9.53642505,9.527463485,9.680318973,9.329828592,9.647010096,9.403600487,9.284943145,9.74500966,9.374885687,9.285262436,8.747254574,9.385839367,9.270903423,9.175856098,9.383968587,10.12254415,9.746929878,9.565459233,9.385131906,8.963698514,9.905358272,9.386311909,9.509931905,10.1542056,9.193203474,9.836274445,9.680421028,9.611476838,9.727648643,9.945006496,9.525304605,9.556337181,9.794374429,9.080266535
ILMN_1696749,13.93252821,13.75692076,12.89376284,13.62409716,13.74757333,13.79655991,13.59621394,13.90348168,13.43475169,13.43983671,13.8686846,14.00283795,13.30829456,14.07868151,13.76147001,13.95268377,13.0894433,13.24491295,13.52969192,13.14923135,13.66435479,13.55710631,14.11325003,14.05748354,13.67730432,13.68214924,13.8370739,13.91240387,14.07469215,13.73517678,13.90265037,13.32890578,13.54720175,14.21718128,14.1076835,13.45698566,13.10776509,13.10208091,13.28526991,13.24667938,13.55294346,13.0889316,12.89699711,12.99607138,13.78146025,13.56824316,13.25673697,13.60421678,13.68079149,13.65942666,13.59660672,13.39623903,13.1892472,13.71232477,13.65382497,13.61189693,13.21195614
ILMN_1696827,7.857329557,7.902839782,7.808489571,7.895042563,7.860751555,7.816446616,7.885488955,7.863902267,7.872454569,7.817281276,7.826924852,7.93670392,7.806069081,7.79296658,7.87801228,7.923391265,7.76435474,7.910217568,7.829973802,7.730226542,7.787041918,7.809929909,8.039282696,7.814525743,7.776170726,7.806649494,7.964128871,7.789631014,7.80545867,7.82054166,7.751667881,7.88097994,7.85869286,7.841155823,7.795017604,7.804174651,7.900496796,7.971376137,7.813618705,7.83793597,7.751106364,7.847825891,7.877465515,7.902707295,7.857738997,7.855335415,7.897714559,7.866496352,7.897355364,7.820941391,7.830450057,7.83277729,7.705447636,7.739447699,7.711263537,7.664346455,7.742926515
ILMN_1696830,7.541300746,7.534535569,7.497793266,7.520038575,7.464220306,7.51987449,7.489919655,7.562922076,7.429913917,7.514675315,7.459523898,7.336636666,7.530168117,7.438708194,7.429234114,7.331279411,7.460088085,7.515060645,7.502257368,7.571320157,7.493020756,7.443615043,7.545997356,7.353677381,7.502235051,7.456116094,7.408254364,7.432997388,7.521974707,7.473692035,7.548641404,7.360546562,7.433432259,7.482320653,7.412440757,7.452090959,7.516917982,7.408809735,7.499435656,7.45112485,7.385005585,7.404596835,7.502098776,7.527430518,7.52101494,7.472384986,7.442214948,7.430693186,7.389052201,7.557305504,7.452145871,7.415330685,7.712594234,7.453217886,7.498233941,7.311459061,7.53928337
ILMN_1696839,12.04042411,12.20784931,12.46268842,12.87218318,12.67290877,12.48103328,12.46694499,12.28948754,12.3450498,12.43717439,12.06904134,12.22669136,11.91147501,12.0905906,12.35794981,12.18468344,12.24374195,12.8418666,12.39077248,12.35658261,12.41295893,12.29291228,12.81783071,12.500551,12.86103225,12.91573576,12.56000376,12.85566638,12.75803068,12.98854827,12.32676993,12.40516019,12.730969,12.75836569,12.44133028,12.31489052,12.62354,12.54353983,12.35219243,11.96280705,12.72025568,12.77754592,12.41675998,13.01732723,12.93749504,12.73057423,12.87756205,12.77963601,12.79790914,13.07210885,13.15510423,13.07309784,12.46280851,12.77116596,12.42359374,12.78927963,12.97906553
